film_id,imdb_id,title,duration_minutes,year_released,genres,popularity,average_rating,production_cost,box_office_revenue,actor1,actor2,actor3,director,writer,production_company
312669,tt3471098,Maggie's Plan,98.0,2016,/co//dr//ro/,"6,068689",5.7,,3351735,Greta Gerwig,Ethan Hawke,Julianne Moore,Rebecca Miller,Rebecca Miller,Round Films
312827,tt3317522,The Nightmare,90.0,2015,/do//ho/,"4,601867",5.6,,28281,Kate Angus,Forrest Borie,Christopher Bleuze-Carolan,Rodney Ascher,,Campfire
316000,tt0790770,Miles Ahead,100.0,2016,/dr//mu/,"3,989771",6.7,,3460466,Don Cheadle,Ewan McGregor,Emayatzy Corinealdi,Don Cheadle,Steven Baigelman,Crescendo Productions
316021,tt1290138,Frank & Lola,88.0,2016,/dr//my//ro/,"3,805811",5.7,,9188,Michael Shannon,Imogen Poots,Michael Nyqvist,Matthew Ross,Matthew Ross,Killer Films
321751,tt3577624,A Perfect Day,106.0,2015,/co//dr/,"9,786662",6.6,,1702433,Olga Kurylenko,Benicio del Toro,Tim Robbins,Fernando León de Aranoa,Fernando León de Aranoa,Reposado Producciones
323929,tt4266638,Krisha,81.0,2016,/co//dr/,"3,438362",6.5,,140779,Krisha Fairchild,Alex Dobrenko,Robyn Fairchild,Trey Edward Shults,Trey Edward Shults,A24
324807,tt2056771,A Bigger Splash,120.0,2015,/cr//dr//my//th/,"12,945544",6.0,,1982505,Tilda Swinton,Matthias Schoenaerts,Ralph Fiennes,Luca Guadagnino,Alain Page,StudioCanal
326425,tt4382872,Extraction,83.0,2015,/ac//th/,"8,075504",4.3,,16775,Bruce Willis,Gina Carano,Kellan Lutz,Steven C Miller,Max Adams,Emmett/Furla Films
327528,tt2133196,Born to Be Blue,97.0,2015,/dr//mu/,"4,470369",6.7,,830129,Ethan Hawke,Carmen Ejogo,Callum Keith Rennie,Robert Budreau,Robert Budreau,New Real Films
330112,tt3774466,Ashby,102.0,2015,/co//dr//ro/,"5,159349",6.2,,4631,Mickey Rourke,Nat Wolff,Emma Roberts,Tony McNamara,Tony McNamara,Head Gear Films
331962,tt4019560,Exposed,102.0,2016,/cr//dr//th/,"6,402939",4.5,,1787926,Keanu Reeves,Ana de Armas,Mira Sorvino,Gee Malik Linton,Gee Malik Linton,Emmett/Furla Films
334536,tt3286052,The Blackcoat's Daughter,93.0,2015,/ho//th/,"4,950329",5.0,,19980,Emma Roberts,Kiernan Shipka,Lucy Boynton,Oz Perkins,Oz Perkins,Zed Filmworks
336313,tt2141773,Hell & Back,86.0,2015,/an//co//fn/,"5,571253",5.0,,157768,Mila Kunis,Bob Odenkirk,TJ Miller,Tom Gianas,Zeb Wells,Freestyle Releasing
336455,tt2597892,Viral,86.0,2016,/dr//ho//sc/,"6,944764",5.5,,551760,Sofia Black-D'Elia,Analeigh Tipton,Travis Tope,Henry Joost,Christopher B Landon,Blumhouse Productions
339527,tt1291570,Solace,101.0,2015,/cr//dr//my/,"12,642675",6.2,,22586863,Anthony Hopkins,Jeffrey Dean Morgan,Abbie Cornish,Afonso Poyart,Sean Bailey,New Line Cinema
339928,tt4002772,Once I Was a Beehive,119.0,2015,/co//dr//fm/,"0,987209",6.3,,732655,Paris Warner,Lisa Clark,Hailey Smith,Maclain Nelson,Maclain Nelson,Escapology
341012,tt3960412,Popstar: Never Stop Never Stopping,86.0,2016,/co//mu/,"5,28542",6.6,,9496130,Andy Samberg,Jorma Taccone,Akiva Schaffer,Akiva Schaffer,Akiva Schaffer,Universal Pictures
347945,tt2049543,Synchronicity,101.0,2015,/my//sc//th/,"7,37661",5.7,,4505,Chad McKnight,Brianne Davis,AJ Bowen,Jacob Gentry,Alex Orr,Pop Films
356298,tt4972062,Don't Think Twice,90.0,2016,/co//dr/,"8,067119",6.4,,4417667,Keegan-Michael Key,Gillian Jacobs,Mike Birbiglia,Mike Birbiglia,Mike Birbiglia,Cold Iron Pictures
358895,tt4630444,Being Charlie,97.0,2015,/dr//ro/,"2,930694",6.4,,30400,Nick Robinson,Common,Cary Elwes,Rob Reiner,Matt Elisofon,
364116,tt3702652,The Other Side of the Door,96.0,2016,/ho//th/,"7,016801",5.2,,14332467,Sarah Wayne Callies,Jeremy Sisto,Javier Botet,Johannes Roberts,Johannes Roberts,Pindrop
372411,tt2112096,Absolutely Fabulous: The Movie,91.0,2016,/co/,"6,395748",5.3,,37915971,Jennifer Saunders,Joanna Lumley,Julia Sawalha,Mandie Fletcher,Jennifer Saunders,Fox Searchlight Pictures
373476,tt4230700,Complete Unknown,90.0,2016,/dr//my//th/,"4,062516",4.9,,187145,Rachel Weisz,Michael Shannon,Kathy Bates,Joshua Marston,Julian Sheppard,Parts and Labor
374617,tt4781612,Imperium,109.0,2016,/cr//dr//th/,"8,835928",6.3,,35000,Daniel Radcliffe,Toni Collette,Tracy Letts,Daniel Ragussis,Daniel Ragussis,Grindstone Entertainment Group
382399,tt3451230,High Strung,96.0,2016,/dr//mu//ro/,"6,625607",7.1,,53447,Keenan Kampa,Nicholas Galitzine,Jane Seymour,Michael Damian,Janeen Damian,Castel Film Studio
396109,tt5661030,Gary Gulman: It's About Time,53.0,2016,/co/,"0,410738",7.7,,500,Gary Gulman,,,Gary Gulman,Gary Gulman,Apostle
397243,tt3289956,The Autopsy of Jane Doe,86.0,2016,/ho//my/,"31,772396",6.3,,5972942,Emile Hirsch,Brian Cox,Ophelia Lovibond,André Ăvredal,Ian B Goldberg,IM Global
400411,tt4796122,Satanic,84.0,2016,/ho/,"6,005878",4.0,,252,Sarah Hyland,Marc Barnes,Clara Mamet,Jeffrey G Hunt,Anthony Jaswinski,Marvista Entertainment
87081,tt1000769,Prince of Broadway,102.0,2008,/co//dr/,"0,154868",6.7,,20400,,,,Sean Baker,,
1266,tt0421073,Street Kings,109.0,2008,/ac//cr//dr//th/,"13,246795",6.3,20000000.0,65569869,Keanu Reeves,Forest Whitaker,Chris Evans,David Ayer,Kurt Wimmer,Fox Searchlight Pictures
1975,tt0433386,The Grudge 2,102.0,2006,/ho//th/,"6,768804",5.3,20000000.0,39143839,Sarah Michelle Gellar,Amber Tamblyn,Edison Chen,Takashi Shimizu,Stephen Susco,Columbia Pictures Corporation
3432,tt0780571,Mr. Brooks,120.0,2007,/cr//dr//my//th/,"7,423812",6.8,20000000.0,41637263,Kevin Costner,Demi Moore,Dane Cook,Bruce A Evans,Bruce A Evans,Tig Productions
3902,tt0368794,I'm Not There.,135.0,2007,/dr//mu/,"9,351557",6.6,20000000.0,4001121,Cate Blanchett,Heath Ledger,Julianne Moore,Todd Haynes,Todd Haynes,Endgame Entertainment
4597,tt0913354,Armored,88.0,2009,/ac//cr//dr//th/,"9,951662",5.5,20000000.0,22942221,Columbus Short,Laurence Fishburne,Skeet Ulrich,Nimród Antal,James V Simpson,Screen Gems
8271,tt0486822,Disturbia,105.0,2007,/dr//my//th/,"18,006896",6.6,20000000.0,117760134,Shia LaBeouf,Sarah Roemer,Carrie-Anne Moss,DJ Caruso,Christopher B Landon,Paramount Pictures
8456,tt1023111,Never Back Down,115.0,2008,/ac//dr/,"14,753931",6.5,20000000.0,41627431,Sean Faris,Amber Heard,Cam Gigandet,Jeff Wadlow,Chris Hauty,Summit Entertainment
8848,tt0200465,The Bank Job,112.0,2008,/cr//dr//th/,"8,732701",6.6,20000000.0,64822796,Jason Statham,Saffron Burrows,Stephen Campbell Moore,Roger Donaldson,Dick Clement,Atlas Entertainment
8975,tt0419946,The Marine,92.0,2006,/ac//ad//dr//th/,"6,679168",5.0,20000000.0,22165608,John Cena,Kelly Carlson,Robert Patrick,John Bonito,,Twentieth Century Fox Film Corporation
9655,tt0454945,She's the Man,105.0,2006,/co//dr//fm//ro/,"6,916201",6.4,20000000.0,33889159,Amanda Bynes,Channing Tatum,Laura Ramsey,Andy Fickman,,DreamWorks SKG
9760,tt0799949,Epic Movie,86.0,2007,/ac//ad//co/,"5,549609",3.2,20000000.0,86865564,Kal Penn,Adam Campbell,Jennifer Coolidge,Jason Friedberg,Jason Friedberg,Twentieth Century Fox Film Corporation
9842,tt0462519,School for Scoundrels,100.0,2006,/co//dr//ro/,"10,725567",5.6,20000000.0,17807569,Billy Bob Thornton,Jon Heder,Jacinda Barrett,Todd Phillips,Scot Armstrong,Dimension Films
9954,tt0475944,The Covenant,97.0,2006,/ac//ad//fn//ho//sc//th/,"12,72212",5.2,20000000.0,37597471,Steven Strait,Laura Ramsey,Jessica Lucas,Renny Harlin,,Screen Gems Inc.
9963,tt0477071,Premonition,96.0,2007,/dr//my//th/,"10,163764",5.8,20000000.0,84146832,Sandra Bullock,Julian McMahon,Courtney Taylor Burness,Mennan Yapo,Bill Kelly,TriStar Pictures
10139,tt1013753,Milk,128.0,2008,/dr//hi/,"10,680121",7.1,20000000.0,54586584,Sean Penn,Emile Hirsch,James Franco,Gus Van Sant,Dustin Lance Black,Focus Features
11835,tt0804461,Death Sentence,105.0,2007,/ac//cr//dr//th/,"6,612175",6.4,20000000.0,16974459,Kevin Bacon,Garrett Hedlund,Kelly Preston,James Wan,Ian Jeffers,Twentieth Century Fox Film Corporation
12435,tt0489237,The Nanny Diaries,106.0,2007,/co//dr//ro/,"6,764056",6.1,20000000.0,47738099,Scarlett Johansson,Laura Linney,Nicholas Art,Shari Springer Berman,Shari Springer Berman,The Weinstein Company
12568,tt0412536,Brideshead Revisited,133.0,2008,/dr//ro/,"11,069679",6.2,20000000.0,13204291,Matthew Goode,Ben Whishaw,Hayley Atwell,Julian Jarrold,Andrew Davies,BBC Films
12690,tt0800308,Appaloosa,115.0,2008,/cr//dr//we/,"12,392754",6.3,20000000.0,20211394,Viggo Mortensen,Ed Harris,Renée Zellweger,Ed Harris,Ed Harris,New Line Cinema
13195,tt0780516,Flawless,108.0,2007,/cr//dr//th/,"6,496913",6.6,20000000.0,6819587,Demi Moore,Michael Caine,Lambert Wilson,Michael Radford,Edward Anderson,Magnolia Pictures
13279,tt0947802,Lakeview Terrace,110.0,2008,/cr//dr//th/,"13,857624",5.9,20000000.0,27640028,Samuel L Jackson,Patrick Wilson,Kerry Washington,Neil LaBute,David Loughery,Screen Gems
13596,tt1046163,My Best Friend's Girl,101.0,2008,/co//ro/,"14,114136",5.4,20000000.0,36620508,Dane Cook,Kate Hudson,Alec Baldwin,Howard Deutch,Jordan Cahan,Lionsgate
13910,tt0472071,Death Defying Acts,97.0,2007,/dr//ro/,"4,522772",5.5,20000000.0,8380329,Catherine Zeta-Jones,Guy Pearce,Timothy Spall,Gillian Armstrong,Tony Grisoni,BBC Films
13948,tt1190617,An American Carol,83.0,2008,/co//fn/,"2,151159",4.1,20000000.0,7000000,Kevin Farley,Kelsey Grammer,Leslie Nielsen,David Zucker,David Zucker,Mpower Pictures
14359,tt0918927,Doubt,104.0,2008,/dr//my/,"9,278263",7.0,20000000.0,50907234,Meryl Streep,Philip Seymour Hoffman,Amy Adams,John Patrick Shanley,John Patrick Shanley,Scott Rudin Productions
14396,tt0462229,Code Name: The Cleaner,84.0,2007,/ac//co//cr/,"11,107148",4.7,20000000.0,10337477,Cedric the Entertainer,Lucy Liu,Nicollette Sheridan,Les Mayfield,,New Line Cinema
14405,tt1014775,Beverly Hills Chihuahua,91.0,2008,/ad//co//fm/,"9,569765",4.9,20000000.0,149281606,Drew Barrymore,Piper Perabo,Andy García,Raja Gosnell,Jeffrey Bushell,Walt Disney Pictures
15092,tt1121931,Crank: High Voltage,96.0,2009,/ac//cr//th/,"10,044642",5.9,20000000.0,34560577,Jason Statham,Amy Smart,Dwight Yoakam,Brian Taylor,Brian Taylor,Lakeshore Entertainment
16290,tt1116184,Jackass 3D,94.0,2010,/ac//co//do/,"10,997518",6.4,20000000.0,117224271,Johnny Knoxville,Bam Margera,Ryan Dunn,Jeff Tremaine,Spike Jonze,MTV Films
17134,tt1160368,12 Rounds,108.0,2009,/ac//ad//dr//th/,"13,591485",5.7,20000000.0,17280326,John Cena,Aidan Gillen,Ashley Scott,Renny Harlin,Daniel Kunka,The Mark Gordon Company
17335,tt1198138,Obsessed,108.0,2009,/dr//th/,"7,175154",5.1,20000000.0,73830340,Beyoncé Knowles,Idris Elba,Ali Larter,Steve Shill,David Loughery,Sony Pictures
18476,tt0892767,Horsemen,90.0,2009,/cr//dr//ho//my//th/,"7,455953",5.5,20000000.0,1017401,Dennis Quaid,Zhang Ziyi,Lou Taylor Pucci,Jonas Åkerlund,,Mandate Pictures
19901,tt0433362,Daybreakers,98.0,2009,/ac//fn//ho//sc//th/,"10,038613",6.0,20000000.0,51416464,Ethan Hawke,Sam Neill,Willem Dafoe,Michael Spierig,Michael Spierig,Lionsgate
21208,tt1148204,Orphan,123.0,2009,/ho//my//th/,"8,730934",6.7,20000000.0,41596251,Vera Farmiga,Peter Sarsgaard,Isabelle Fuhrman,Jaume Collet-Serra,Alex Mace,Dark Castle Entertainment
21755,tt0844286,The Brothers Bloom,114.0,2008,/ad//co//dr//ro/,"7,973126",6.8,20000000.0,5530764,Rachel Weisz,Adrien Brody,Mark Ruffalo,Rian Johnson,Rian Johnson,The Weinstein Company
23367,tt0976222,Bandslam,111.0,2009,/co//dr//fm//mu/,"5,757056",5.4,20000000.0,5210988,Vanessa Hudgens,Aly Michalka,Gaelan Connell,Todd Graff,Todd Graff,Summit Entertainment
23631,tt0985694,Machete,105.0,2010,/ac//co//th/,"7,120403",6.3,20000000.0,31327899,Danny Trejo,Michelle Rodriguez,Jessica Alba,Robert Rodriguez,Robert Rodriguez,Dune Entertainment
27579,tt1440728,The American,104.0,2010,/cr//dr//th/,"7,275649",5.8,20000000.0,65464324,George Clooney,Violante Placido,Thekla Reuten,Anton Corbijn,Rowan Joffe,This Is That Productions
29427,tt0455407,The Crazies,101.0,2010,/ac//ho//my/,"10,914556",6.2,20000000.0,54956140,Timothy Olyphant,Radha Mitchell,Joe Anderson,Breck Eisner,Scott Kosar,Penn Station Entertainment
34016,tt0815236,She's Out of My League,104.0,2010,/co//ro/,"8,101247",5.9,20000000.0,49779728,Alice Eve,Jay Baruchel,Mike Vogel,Jim Field Smith,Sean Anders,DreamWorks SKG
35688,tt1391137,Why Did I Get Married Too?,121.0,2010,/co//ro/,"2,576815",6.1,20000000.0,60072596,Tyler Perry,Janet Jackson,Jill Scott,Tyler Perry,Tyler Perry,Lions Gate Films
38303,tt1414382,You Again,105.0,2010,/co//ro/,"12,820452",6.0,20000000.0,32005248,Kristen Bell,Sigourney Weaver,Betty White,Andy Fickman,Moe Jelline,Oops Doughnuts Productions
40264,tt1666186,Vampires Suck,82.0,2010,/co//ho/,"8,129407",4.2,20000000.0,80547866,Chris Riggi,Matt Lanter,Jenn Proske,Jason Friedberg,Jason Friedberg,Regency Enterprises
41402,tt1228987,Let Me In,116.0,2010,/dr//ho//my/,"11,11946",6.7,20000000.0,24145613,Kodi Smit-McPhee,Chloë Grace Moretz,Richard Jenkins,Matt Reeves,Matt Reeves,Hammer Film Productions
41439,tt1477076,Saw: The Final Chapter,90.0,2010,/cr//ho/,"16,626655",5.8,20000000.0,136150434,Tobin Bell,Costas Mandylor,Betsy Russell,Kevin Greutert,Patrick Melton,Lionsgate
43935,tt1013860,Dylan Dog: Dead of Night,107.0,2011,/ac//co//ho//my//sc//th/,"12,763976",4.5,20000000.0,4634062,Brandon Routh,Peter Stormare,Sam Huntington,Kevin Munroe,Thomas Dean Donnelly,Hyde Park Films
48289,tt1226753,The Debt,113.0,2010,/dr//th/,"8,426611",6.2,20000000.0,45636368,Helen Mirren,Ciarán Hinds,Tom Wilkinson,John Madden,Assaf Bernstein,Miramax Films
50601,tt1486193,5 Days of War,113.0,2011,/dr//wa/,"3,174512",5.8,20000000.0,17479,Rupert Friend,Val Kilmer,Andy García,Renny Harlin,Mikko Alanne,Midnight Sun Pictures
59860,tt1067774,Monte Carlo,109.0,2011,/ad//co//ro/,"8,34835",6.0,20000000.0,17425000,Selena Gomez,Katie Cassidy,Cory Monteith,Thomas Bezucha,Thomas Bezucha,Dune Entertainment
60062,tt1547230,Judy Moody and the Not Bummer Summer,91.0,2011,/co//fm/,"2,321394",5.1,20000000.0,14166853,Jordana Beatty,Parris Mosteller,Janet Varney,John Schultz,Kathy Waugh,Smokewood Entertainment
61012,tt0938330,Silent Hill: Revelation 3D,94.0,2012,/ho//my//th/,"5,745206",5.1,20000000.0,52302796,Adelaide Clemens,Kit Harington,Sean Bean,Michael J Bassett,Michael J Bassett,Davis-Films
63492,tt0770703,What's Your Number?,106.0,2011,/co//ro/,"6,958086",6.2,20000000.0,30426096,Chris Evans,Anna Faris,Martin Freeman,Mark Mylod,Gabrielle Allan,Regency Enterprises
68727,tt1924429,Trance,101.0,2013,/cr//dr//my//th/,"7,876299",6.5,20000000.0,24261569,James McAvoy,Vincent Cassel,Rosario Dawson,Danny Boyle,John Hodge,Cloud Eight Films
68812,tt1491044,The Iceman,105.0,2012,/cr//dr//th/,"13,132127",6.4,20000000.0,1969193,Michael Shannon,Winona Ryder,Ray Liotta,Ariel Vromen,Ariel Vromen,Bleiberg Entertainment
70586,tt1748197,Setup,85.0,2011,/ac//cr//dr//th/,"4,850968",4.7,20000000.0,2128186,50 Cent,Ryan Phillippe,Bruce Willis,Mike Gunther,Mike Gunther,Grindstone Entertainment Group
76203,tt2024544,12 Years a Slave,134.0,2013,/dr//hi/,"30,316249",7.9,20000000.0,187000000,Chiwetel Ejiofor,Michael Fassbender,Lupita Nyong'o,Steve McQueen,John Ridley,Plan B Entertainment
76617,tt1572315,Texas Chainsaw 3D,92.0,2013,/ho//th/,"7,214828",5.3,20000000.0,47241945,Alexandra Daddario,Dan Yeager,Bill Moseley,John Luessenhop,Stephen Susco,Nu Image Films
77948,tt1366365,The Cold Light of Day,93.0,2012,/ac//th/,"11,112153",4.8,20000000.0,16863583,Henry Cavill,Verónica Echegui,Sigourney Weaver,Mabrouk El Mechri,Scott Wiper,Summit Entertainment
81796,tt1592525,Lockout,95.0,2012,/ac//sc//th/,"8,772263",5.8,20000000.0,32204030,Guy Pearce,Maggie Grace,Joseph Gilgun,Stephen St Leger,Luc Besson,Canal+
109417,tt1532958,Battle of the Year,110.0,2013,/dr//mu/,"5,0739",5.9,20000000.0,16549477,Josh Holloway,Josh Peck,Chris Brown,Benson Lee,Brin Hill,Screen Gems
136418,tt1893256,Hummingbird,100.0,2013,/ac//th/,"8,801032",5.9,20000000.0,8352885,Jason Statham,Agata Buzek,Vicky McClure,Steven Knight,Steven Knight,Lionsgate
139567,tt1925431,Fire with Fire,97.0,2012,/ac//cr//dr//th/,"10,999209",5.6,20000000.0,4636169,Bruce Willis,Josh Duhamel,Rosario Dawson,David Barrett,Lowell Cauffiel,Industry Entertainment
146198,tt1712261,Triple 9,115.0,2016,/ac//th/,"12,892504",5.6,20000000.0,12639297,Casey Affleck,Chiwetel Ejiofor,Woody Harrelson,John Hillcoat,Matt Cook,Worldview Entertainment
171274,tt1791528,Inherent Vice,148.0,2014,/co//cr//dr//my//ro/,"13,52638",6.5,20000000.0,11110975,Joaquin Phoenix,Josh Brolin,Owen Wilson,Paul Thomas Anderson,Paul Thomas Anderson,Ghoulardi Film Company
182560,tt2402101,Dark Places,113.0,2015,/dr//my//th/,"9,188583",5.7,20000000.0,208588,Charlize Theron,Nicholas Hoult,Chloë Grace Moretz,Gilles Paquet-Brenner,Gilles Paquet-Brenner,Denver and Delilah Productions
241239,tt2937898,A Most Violent Year,125.0,2014,/cr//dr//th/,"17,187708",6.5,20000000.0,12007070,Oscar Isaac,Jessica Chastain,Albert Brooks,JC Chandor,JC Chandor,Participant Media
245891,tt2911666,John Wick,101.0,2014,/ac//th/,"183,870374",7.0,20000000.0,88761661,Keanu Reeves,Michael Nyqvist,Alfie Allen,Chad Stahelski,Derek Kolstad,Summit Entertainment
256962,tt1810683,Little Boy,106.0,2015,/co//dr//wa/,"11,946728",7.0,20000000.0,6485961,Jakob Salvati,Emily Watson,Cary-Hiroyuki Tagawa,Alejandro Monteverde,Alejandro Monteverde,Metanoia Films
272878,tt3369806,Max,111.0,2015,/ad//dr//fm/,"7,987747",6.8,20000000.0,43967255,Thomas Haden Church,Josh Wiggins,Lauren Graham,Boaz Yakin,Sheldon Lettich,Sunswept Entertainment
273895,tt1020072,Selma,127.0,2014,/dr//hi/,"7,107071",7.4,20000000.0,66787908,David Oyelowo,Tom Wilkinson,Carmen Ejogo,Ava DuVernay,Paul Webb,Plan B Entertainment
296096,tt2674426,Me Before You,110.0,2016,/dr//ro/,"34,34759",7.6,20000000.0,207945075,Emilia Clarke,Sam Claflin,Janet McTeer,Thea Sharrock,Scott Neustadter,New Line Cinema
334524,tt1800302,Gold,120.0,2016,/ad//dr//th/,"16,01076",6.6,20000000.0,7227038,Matthew McConaughey,Bryce Dallas Howard,Edgar Ramírez,Stephen Gaghan,Patrick Massett,Living Films
346808,tt3181776,Momentum,96.0,2015,/ac//th/,"7,895442",5.9,20000000.0,133332,Olga Kurylenko,Morgan Freeman,James Purefoy,Stephen S Campanelli,Adam Marcus,Universum Film (UFA)
351819,tt4667094,Fifty Shades of Black,92.0,2016,/co//ro/,"6,785049",4.3,20000000.0,21164799,Marlon Wayans,Kali Hawk,Fred Willard,Michael Tiddes,Rick Alvarez,Open Road Films (II)
35,tt0462538,The Simpsons Movie,87.0,2007,/an//co//fm/,"14,302911",6.9,75000000.0,527068851,Dan Castellaneta,Julie Kavner,Nancy Cartwright,David Silverman,Matt Groening,Gracie Films
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,151.0,2006,/ac//ad//fn/,"29,455314",7.0,200000000.0,1065659812,Johnny Depp,Orlando Bloom,Keira Knightley,Gore Verbinski,Ted Elliott,Walt Disney Pictures
155,tt0468569,The Dark Knight,152.0,2008,/ac//cr//dr//th/,"123,167259",8.3,185000000.0,1004558444,Christian Bale,Michael Caine,Heath Ledger,Christopher Nolan,David S Goyer,DC Comics
182,tt0452624,The Good German,108.0,2006,/cr//dr//my//ro//th//wa/,"5,290831",5.9,32000000.0,5914908,George Clooney,Cate Blanchett,Tobey Maguire,Steven Soderbergh,Paul Attanasio,Warner Bros.
186,tt0425210,Lucky Number Slevin,110.0,2006,/cr//dr//my//th/,"11,15092",7.4,27000000.0,56308881,Josh Hartnett,Bruce Willis,Lucy Liu,Paul McGuigan,Jason Smilovic,The Weinstein Company
189,tt0458481,Sin City: A Dame to Kill For,102.0,2014,/cr//th/,"20,623642",6.3,65000000.0,39407616,Mickey Rourke,Jessica Alba,Josh Brolin,Robert Rodriguez,Frank Miller,Miramax Films
214,tt0489270,Saw III,108.0,2006,/cr//ho//th/,"14,938035",6.1,10000000.0,163876815,Tobin Bell,Shawnee Smith,Angus Macfadyen,Darren Lynn Bousman,Leigh Whannell,Lions Gate Films
285,tt0449088,Pirates of the Caribbean: At World's End,169.0,2007,/ac//ad//fn/,"31,363664",6.9,300000000.0,961000000,Johnny Depp,Orlando Bloom,Keira Knightley,Gore Verbinski,Ted Elliott,Walt Disney Pictures
298,tt0496806,Ocean's Thirteen,122.0,2007,/cr//th/,"12,16276",6.5,85000000.0,311312624,George Clooney,Brad Pitt,Matt Damon,Steven Soderbergh,Brian Koppelman,Village Roadshow Pictures
326,tt0417148,Snakes on a Plane,105.0,2006,/ac//cr//ho//th/,"7,418574",5.1,33000000.0,62022014,Samuel L Jackson,Julianna Margulies,Kenan Thompson,David R Ellis,John Heffernan,New Line Cinema
388,tt0454848,Inside Man,129.0,2006,/cr//dr//th/,"13,393548",7.3,45000000.0,184376254,Denzel Washington,Clive Owen,Jodie Foster,Spike Lee,Russell Gewirtz,Imagine Entertainment
440,tt0758730,Aliens vs Predator: Requiem,94.0,2007,/ac//fn//ho//sc//th/,"10,793324",4.9,40000000.0,41797066,Steven Pasquale,Reiko Aylesworth,John Ortiz,Colin Strause,Shane Salerno,Twentieth Century Fox Film Corporation
503,tt0409182,Poseidon,99.0,2006,/ac//ad//dr//th/,"6,581669",5.5,160000000.0,181674817,Kurt Russell,Richard Dreyfuss,Josh Lucas,Wolfgang Petersen,Mark Protosevich,Virtual Studios
512,tt0457513,Scoop,96.0,2006,/co//my/,"8,16339",6.4,4000000.0,31584901,Scarlett Johansson,Hugh Jackman,Woody Allen,Woody Allen,,BBC Films
588,tt0384537,Silent Hill,125.0,2006,/ho//my/,"7,938457",6.3,50000000.0,97607453,Radha Mitchell,Sean Bean,Laurie Holden,Christophe Gans,Roger Avary,Silent Hill DCP Inc.
663,tt0890870,Saw IV,93.0,2007,/cr//ho//th/,"12,233863",5.9,10000000.0,139352633,Tobin Bell,Scott Patterson,Costas Mandylor,Darren Lynn Bousman,Patrick Melton,Lions Gate Films
675,tt0373889,Harry Potter and the Order of the Phoenix,138.0,2007,/ad//fm//fn//my/,"21,3643",7.4,150000000.0,938212738,Daniel Radcliffe,Rupert Grint,Emma Watson,David Yates,Michael Goldenberg,Warner Bros.
752,tt0434409,V for Vendetta,132.0,2006,/ac//fn//th/,"20,214422",7.7,54000000.0,132511035,Natalie Portman,Hugo Weaving,Stephen Rea,James McTeigue,Lilly Wachowski,Studio Babelsberg
767,tt0417741,Harry Potter and the Half-Blood Prince,153.0,2009,/ad//fm//fn/,"19,083723",7.4,250000000.0,933959197,Daniel Radcliffe,Rupert Grint,Emma Watson,David Yates,Steve Kloves,Warner Bros.
806,tt0466909,The Omen,110.0,2006,/dr//ho//th/,"5,670679",5.3,25000000.0,119188334,Liev Schreiber,Julia Stiles,Seamus Davey-Fitzpatrick,John Moore,David Seltzer,Twentieth Century Fox Film Corporation
